Kevin-Garnett,24,2003-03-21
Tim-Duncan,29,2003-03-21
David-Robinson,2,2003-03-21
Ray-Allen,38,2003-03-21
Glenn-Robinson,23,2003-03-22
Dirk-Nowitzki,27,2003-03-22
Stephon-Marbury,20,2003-03-22
Amar'e-Stoudemire,9,2003-03-22
Paul-Pierce,31,2003-03-22
Michael-Redd,14,2003-03-22
Jamal-Mashburn,18,2003-03-22
Chris-Webber,25,2003-03-22
Karl-Malone,13,2003-03-22
Antawn-Jamison,37,2003-03-23
Gilbert-Arenas,41,2003-03-23
Michael-Jordan,24,2003-03-23
Tracy-McGrady,37,2003-03-23
Chris-Webber,24,2003-03-23
Yao-Ming,11,2003-03-23
Tim-Duncan,27,2003-03-23
David-Robinson,6,2003-03-23
Shaquille-O'Neal,32,2003-03-23
Kobe-Bryant,31,2003-03-23
Allen-Iverson,32,2003-03-23
Vince-Carter,22,2003-03-23
Dirk-Nowitzki,25,2003-03-24
Yao-Ming,8,2003-03-24
Vince-Carter,21,2003-03-24
Tracy-McGrady,34,2003-03-24
Ray-Allen,23,2003-03-24
Stephon-Marbury,22,2003-03-24
Amar'e-Stoudemire,9,2003-03-24
Karl-Malone,19,2003-03-24
Paul-Pierce,24,2003-03-24
Kobe-Bryant,28,2003-03-25
Shaquille-O'Neal,31,2003-03-25
Glenn-Robinson,22,2003-03-25
Antawn-Jamison,23,2003-03-25
Gilbert-Arenas,21,2003-03-25
Kevin-Garnett,26,2003-03-25
Michael-Jordan,25,2003-03-25
Tim-Duncan,31,2003-03-25
David-Robinson,10,2003-03-25
Michael-Redd,15,2003-03-25
Antawn-Jamison,29,2003-03-26
Gilbert-Arenas,23,2003-03-26
Paul-Pierce,25,2003-03-26
Michael-Redd,27,2003-03-26
Shaquille-O'Neal,39,2003-03-26
Kobe-Bryant,31,2003-03-26
Yao-Ming,6,2003-03-26
Allen-Iverson,22,2003-03-26
Dirk-Nowitzki,27,2003-03-26
Amar'e-Stoudemire,22,2003-03-26
Stephon-Marbury,23,2003-03-26
Tracy-McGrady,41,2003-03-26
Jamal-Mashburn,40,2003-03-26
Michael-Jordan,26,2003-03-26
Ray-Allen,17,2003-03-26
Vince-Carter,18,2003-03-26
Karl-Malone,24,2003-03-26
Tracy-McGrady,30,2003-03-27
Kevin-Garnett,26,2003-03-27
Chris-Webber,23,2003-03-27
Tim-Duncan,25,2003-03-27
David-Robinson,2,2003-03-27
Yao-Ming,2,2003-03-27
Paul-Pierce,27,2003-03-28
Stephon-Marbury,26,2003-03-28
Amar'e-Stoudemire,7,2003-03-28
Kobe-Bryant,55,2003-03-28
Shaquille-O'Neal,26,2003-03-28
Michael-Jordan,23,2003-03-28
Kevin-Garnett,17,2003-03-28
Antawn-Jamison,30,2003-03-28
Gilbert-Arenas,11,2003-03-28
Allen-Iverson,28,2003-03-28
Dirk-Nowitzki,20,2003-03-28
Ray-Allen,25,2003-03-28
Jamal-Mashburn,27,2003-03-28
Vince-Carter,21,2003-03-28
Karl-Malone,18,2003-03-28
Michael-Redd,26,2003-03-28
Allen-Iverson,38,2003-03-29
Glenn-Robinson,16,2003-03-29
Chris-Webber,21,2003-03-29
Paul-Pierce,34,2003-03-29
Yao-Ming,11,2003-03-29
Antawn-Jamison,28,2003-03-29
Gilbert-Arenas,19,2003-03-29
Tim-Duncan,30,2003-03-29
David-Robinson,8,2003-03-29
Karl-Malone,11,2003-03-29
Michael-Jordan,19,2003-03-30
Chris-Webber,22,2003-03-30
Amar'e-Stoudemire,15,2003-03-30
Stephon-Marbury,10,2003-03-30
Michael-Redd,14,2003-03-30
Dirk-Nowitzki,33,2003-03-30
Kevin-Garnett,24,2003-03-30
Tim-Duncan,33,2003-03-30
David-Robinson,3,2003-03-30
Jamal-Mashburn,24,2003-03-30
Ray-Allen,32,2003-03-30
Kobe-Bryant,14,2003-03-30
Shaquille-O'Neal,34,2003-03-30
Vince-Carter,28,2003-03-30
Kobe-Bryant,29,2003-03-31
Shaquille-O'Neal,34,2003-03-31
Michael-Redd,14,2003-03-31
Yao-Ming,24,2003-03-31
Allen-Iverson,42,2003-03-31
Tracy-McGrady,39,2003-03-31
Ray-Allen,26,2003-04-01
Dirk-Nowitzki,30,2003-04-01
Jamal-Mashburn,10,2003-04-01
Chris-Webber,22,2003-04-01
Karl-Malone,25,2003-04-01
Amar'e-Stoudemire,16,2003-04-01
Stephon-Marbury,6,2003-04-01
Gilbert-Arenas,10,2003-04-01
Antawn-Jamison,8,2003-04-01
Tim-Duncan,20,2003-04-01
David-Robinson,14,2003-04-01
Tracy-McGrady,30,2003-04-01
Vince-Carter,20,2003-04-01
Paul-Pierce,28,2003-04-02
Vince-Carter,18,2003-04-02
Tim-Duncan,33,2003-04-02
David-Robinson,3,2003-04-02
Michael-Redd,13,2003-04-02
Yao-Ming,15,2003-04-02
Kevin-Garnett,20,2003-04-02
Ray-Allen,19,2003-04-02
Jamal-Mashburn,24,2003-04-02
Allen-Iverson,24,2003-04-02
Chris-Webber,28,2003-04-02
Michael-Jordan,17,2003-04-02
Michael-Jordan,22,2003-04-03
Kobe-Bryant,19,2003-04-03
Shaquille-O'Neal,31,2003-04-03
Dirk-Nowitzki,25,2003-04-03
Karl-Malone,21,2003-04-03
Chris-Webber,27,2003-04-04
Paul-Pierce,40,2003-04-04
Antawn-Jamison,12,2003-04-04
Gilbert-Arenas,11,2003-04-04
Shaquille-O'Neal,33,2003-04-04
Kobe-Bryant,21,2003-04-04
Michael-Redd,22,2003-04-04
Yao-Ming,20,2003-04-04
Allen-Iverson,8,2003-04-04
Ray-Allen,19,2003-04-04
Tim-Duncan,13,2003-04-04
Vince-Carter,17,2003-04-04
Karl-Malone,23,2003-04-04
Michael-Redd,23,2003-04-05
Jamal-Mashburn,23,2003-04-05
Dirk-Nowitzki,29,2003-04-05
Tracy-McGrady,12,2003-04-05
Stephon-Marbury,23,2003-04-05
Amar'e-Stoudemire,10,2003-04-05
Kevin-Garnett,25,2003-04-05
Michael-Jordan,25,2003-04-06
Paul-Pierce,36,2003-04-06
Tim-Duncan,25,2003-04-06
Antawn-Jamison,41,2003-04-06
Gilbert-Arenas,1,2003-04-06
Yao-Ming,14,2003-04-06
Tracy-McGrady,28,2003-04-06
Kobe-Bryant,26,2003-04-06
Shaquille-O'Neal,22,2003-04-06
Stephon-Marbury,40,2003-04-06
Amar'e-Stoudemire,16,2003-04-06
Chris-Webber,21,2003-04-06
Allen-Iverson,24,2003-04-06
Kevin-Garnett,16,2003-04-06
Ray-Allen,18,2003-04-06
Karl-Malone,22,2003-04-06
Vince-Carter,28,2003-04-06
Michael-Jordan,26,2003-04-08
Stephon-Marbury,16,2003-04-08
Amar'e-Stoudemire,3,2003-04-08
Gilbert-Arenas,34,2003-04-08
Antawn-Jamison,16,2003-04-08
Karl-Malone,17,2003-04-08
Yao-Ming,6,2003-04-08
Kobe-Bryant,14,2003-04-08
Shaquille-O'Neal,14,2003-04-08
Dirk-Nowitzki,26,2003-04-08
Glenn-Robinson,7,2003-04-08
Allen-Iverson,37,2003-04-08
Chris-Webber,20,2003-04-08
Ray-Allen,22,2003-04-08
Michael-Redd,7,2003-04-09
Jamal-Mashburn,28,2003-04-09
Tracy-McGrady,37,2003-04-09
Stephon-Marbury,20,2003-04-09
Amar'e-Stoudemire,17,2003-04-09
Dirk-Nowitzki,26,2003-04-09
Tim-Duncan,11,2003-04-09
David-Robinson,6,2003-04-09
Ray-Allen,33,2003-04-09
Kevin-Garnett,29,2003-04-09
Karl-Malone,10,2003-04-09
Yao-Ming,6,2003-04-09
Paul-Pierce,20,2003-04-09
Michael-Jordan,21,2003-04-09
Allen-Iverson,25,2003-04-10
Paul-Pierce,24,2003-04-10
Kobe-Bryant,34,2003-04-10
Shaquille-O'Neal,32,2003-04-10
Chris-Webber,24,2003-04-10
Tracy-McGrady,35,2003-04-11
Michael-Jordan,25,2003-04-11
Kevin-Garnett,24,2003-04-11
Jamal-Mashburn,20,2003-04-11
Allen-Iverson,20,2003-04-11
Stephon-Marbury,15,2003-04-11
Amar'e-Stoudemire,21,2003-04-11
Gilbert-Arenas,15,2003-04-11
Antawn-Jamison,24,2003-04-11
Chris-Webber,29,2003-04-11
Tim-Duncan,18,2003-04-11
David-Robinson,2,2003-04-11
Ray-Allen,32,2003-04-11
Michael-Redd,7,2003-04-11
Karl-Malone,23,2003-04-11
Dirk-Nowitzki,34,2003-04-11
Dirk-Nowitzki,37,2003-04-12
Antawn-Jamison,25,2003-04-12
Gilbert-Arenas,5,2003-04-12
Yao-Ming,10,2003-04-12
Ray-Allen,6,2003-04-12
Tracy-McGrady,37,2003-04-12
Paul-Pierce,25,2003-04-12
Michael-Jordan,17,2003-04-12
Paul-Pierce,32,2003-04-13
Michael-Redd,13,2003-04-13
Kevin-Garnett,14,2003-04-13
Jamal-Mashburn,27,2003-04-13
Allen-Iverson,30,2003-04-13
Stephon-Marbury,23,2003-04-13
Amar'e-Stoudemire,10,2003-04-13
Tim-Duncan,15,2003-04-13
David-Robinson,9,2003-04-13
Shaquille-O'Neal,36,2003-04-13
Kobe-Bryant,36,2003-04-13
Tracy-McGrady,22,2003-04-14
Dirk-Nowitzki,39,2003-04-14
Ray-Allen,35,2003-04-14
Antawn-Jamison,26,2003-04-14
Gilbert-Arenas,13,2003-04-14
Jamal-Mashburn,17,2003-04-14
Tim-Duncan,21,2003-04-14
David-Robinson,4,2003-04-14
Karl-Malone,20,2003-04-14
Michael-Jordan,21,2003-04-14
Allen-Iverson,42,2003-04-15
Yao-Ming,10,2003-04-15
Kobe-Bryant,32,2003-04-15
Shaquille-O'Neal,19,2003-04-15
Amar'e-Stoudemire,18,2003-04-15
Stephon-Marbury,11,2003-04-15
Paul-Pierce,12,2003-04-16
Yao-Ming,13,2003-04-16
Kobe-Bryant,44,2003-04-16
Shaquille-O'Neal,27,2003-04-16
Antawn-Jamison,15,2003-04-16
Gilbert-Arenas,33,2003-04-16
Kevin-Garnett,19,2003-04-16
Michael-Redd,18,2003-04-16
Jamal-Mashburn,15,2003-04-16
Allen-Iverson,35,2003-04-16
Michael-Jordan,15,2003-04-16
Chris-Webber,15,2003-04-16
Karl-Malone,8,2003-04-16
Dirk-Nowitzki,25,2003-04-16
David-Robinson,7,2003-04-16
Ray-Allen,19,2003-04-16
Amar'e-Stoudemire,16,2003-04-16
Stephon-Marbury,2,2003-04-16
Dirk-Nowitzki,33,2004-11-02
Chris-Webber,21,2004-11-02
Tracy-McGrady,18,2004-11-02
Yao-Ming,7,2004-11-02
Kobe-Bryant,25,2004-11-02
Carmelo-Anthony,20,2004-11-02
Allen-Iverson,30,2004-11-03
Paul-Pierce,35,2004-11-03
LeBron-James,28,2004-11-03
Ray-Allen,20,2004-11-03
Antawn-Jamison,34,2004-11-03
Kevin-Garnett,28,2004-11-03
Stephon-Marbury,27,2004-11-03
Dwyane-Wade,21,2004-11-03
Shaquille-O'Neal,16,2004-11-03
Dirk-Nowitzki,19,2004-11-03
Michael-Redd,19,2004-11-03
Amar'e-Stoudemire,23,2004-11-03
Tim-Duncan,30,2004-11-03
Chris-Webber,18,2004-11-03
Vince-Carter,16,2004-11-03
Chris-Bosh,20,2004-11-03
Tracy-McGrady,21,2004-11-03
Yao-Ming,17,2004-11-03
Kobe-Bryant,38,2004-11-03
Antawn-Jamison,24,2004-11-04
Gilbert-Arenas,19,2004-11-04
Carmelo-Anthony,19,2004-11-04
Kevin-Garnett,25,2004-11-04
Dwyane-Wade,28,2004-11-04
Shaquille-O'Neal,17,2004-11-04
LeBron-James,21,2004-11-04
Paul-Pierce,15,2004-11-05
Tim-Duncan,26,2004-11-05
Kobe-Bryant,28,2004-11-05
Tracy-McGrady,30,2004-11-05
Yao-Ming,8,2004-11-05
Amar'e-Stoudemire,29,2004-11-05
Allen-Iverson,25,2004-11-05
Ray-Allen,25,2004-11-05
Chris-Bosh,18,2004-11-05
Vince-Carter,12,2004-11-05
Dirk-Nowitzki,22,2004-11-06
Carmelo-Anthony,7,2004-11-06
Allen-Iverson,31,2004-11-06
Tracy-McGrady,23,2004-11-06
Yao-Ming,33,2004-11-06
Chris-Webber,20,2004-11-06
Michael-Redd,28,2004-11-06
LeBron-James,31,2004-11-06
Kevin-Garnett,29,2004-11-06
Amar'e-Stoudemire,22,2004-11-06
Paul-Pierce,28,2004-11-06
Stephon-Marbury,12,2004-11-06
Dwyane-Wade,37,2004-11-06
Shaquille-O'Neal,13,2004-11-06
Gilbert-Arenas,27,2004-11-06
Antawn-Jamison,24,2004-11-06
Kobe-Bryant,24,2004-11-07
Ray-Allen,24,2004-11-07
Tim-Duncan,17,2004-11-07
Chris-Bosh,4,2004-11-07
Vince-Carter,25,2004-11-07
Dirk-Nowitzki,25,2004-11-08
Carmelo-Anthony,17,2004-11-08
LeBron-James,25,2004-11-09
Amar'e-Stoudemire,26,2004-11-09
Ray-Allen,30,2004-11-09
Carmelo-Anthony,20,2004-11-09
Yao-Ming,14,2004-11-09
Tracy-McGrady,12,2004-11-09
Dwyane-Wade,22,2004-11-09
Shaquille-O'Neal,20,2004-11-09
Gilbert-Arenas,20,2004-11-09
Antawn-Jamison,14,2004-11-09
Kevin-Garnett,22,2004-11-09
Kobe-Bryant,31,2004-11-09
Stephon-Marbury,13,2004-11-09
Allen-Iverson,29,2004-11-09
Dirk-Nowitzki,20,2004-11-09
Chris-Webber,21,2004-11-09
Vince-Carter,12,2004-11-09
Chris-Bosh,2,2004-11-09
Paul-Pierce,20,2004-11-10
LeBron-James,38,2004-11-10
Amar'e-Stoudemire,20,2004-11-10
Kobe-Bryant,20,2004-11-10
Michael-Redd,26,2004-11-10
Allen-Iverson,26,2004-11-10
Tim-Duncan,23,2004-11-10
Ray-Allen,20,2004-11-10
Chris-Webber,11,2004-11-10
Chris-Bosh,20,2004-11-10
Vince-Carter,16,2004-11-10
Antawn-Jamison,26,2004-11-10
Gilbert-Arenas,10,2004-11-10
Carmelo-Anthony,34,2004-11-11
Kevin-Garnett,20,2004-11-11
Yao-Ming,25,2004-11-11
Dirk-Nowitzki,41,2004-11-11
Dwyane-Wade,20,2004-11-11
Shaquille-O'Neal,22,2004-11-11
Paul-Pierce,10,2004-11-12
Stephon-Marbury,21,2004-11-12
Kobe-Bryant,41,2004-11-12
Allen-Iverson,15,2004-11-12
Tim-Duncan,17,2004-11-12
Shaquille-O'Neal,23,2004-11-12
Ray-Allen,29,2004-11-12
Chris-Bosh,19,2004-11-12
Vince-Carter,15,2004-11-12
Tim-Duncan,26,2004-11-13
LeBron-James,24,2004-11-13
Antawn-Jamison,14,2004-11-13
Gilbert-Arenas,25,2004-11-13
Kobe-Bryant,19,2004-11-13
Yao-Ming,32,2004-11-13
Stephon-Marbury,37,2004-11-13
Michael-Redd,30,2004-11-13
Dirk-Nowitzki,31,2004-11-13
Chris-Webber,28,2004-11-13
Amar'e-Stoudemire,29,2004-11-13
Chris-Bosh,17,2004-11-13
Vince-Carter,4,2004-11-13
Shaquille-O'Neal,19,2004-11-14
Michael-Redd,21,2004-11-14
Allen-Iverson,29,2004-11-14
Chris-Webber,10,2004-11-14
Carmelo-Anthony,28,2004-11-14
Ray-Allen,34,2004-11-14
Dirk-Nowitzki,32,2004-11-14
Antawn-Jamison,23,2004-11-14
Gilbert-Arenas,20,2004-11-14
LeBron-James,33,2004-11-15
Tracy-McGrady,14,2004-11-15
Yao-Ming,6,2004-11-15
Tracy-McGrady,21,2004-11-16
Yao-Ming,27,2004-11-16
Amar'e-Stoudemire,34,2004-11-16
Dirk-Nowitzki,20,2004-11-16
Chris-Bosh,8,2004-11-16
Vince-Carter,21,2004-11-16
Kevin-Garnett,25,2004-11-16
Dwyane-Wade,25,2004-11-16
Shaquille-O'Neal,20,2004-11-16
Ray-Allen,37,2004-11-16
Allen-Iverson,26,2004-11-16
Chris-Webber,19,2004-11-16
Tim-Duncan,17,2004-11-16
Stephon-Marbury,13,2004-11-16
Carmelo-Anthony,30,2004-11-17
Vince-Carter,14,2004-11-17
Chris-Bosh,15,2004-11-17
Kevin-Garnett,24,2004-11-17
Kobe-Bryant,23,2004-11-17
Shaquille-O'Neal,26,2004-11-17
Dwyane-Wade,18,2004-11-17
Michael-Redd,33,2004-11-17
Ray-Allen,14,2004-11-17
Amar'e-Stoudemire,38,2004-11-17
Antawn-Jamison,27,2004-11-17
Gilbert-Arenas,25,2004-11-17
Paul-Pierce,37,2004-11-17
LeBron-James,19,2004-11-18
Stephon-Marbury,18,2004-11-18
Tracy-McGrady,24,2004-11-18
Yao-Ming,23,2004-11-18
Tim-Duncan,34,2004-11-18
Allen-Iverson,24,2004-11-18
Tim-Duncan,26,2004-11-19
Paul-Pierce,25,2004-11-19
Dirk-Nowitzki,30,2004-11-19
Stephon-Marbury,24,2004-11-19
Carmelo-Anthony,18,2004-11-19
Dwyane-Wade,39,2004-11-19
Shaquille-O'Neal,22,2004-11-19
Amar'e-Stoudemire,33,2004-11-19
Kobe-Bryant,29,2004-11-19
Michael-Redd,29,2004-11-19
Chris-Webber,31,2004-11-19
Ray-Allen,24,2004-11-19
Vince-Carter,21,2004-11-19
Chris-Bosh,16,2004-11-19
LeBron-James,25,2004-11-20
Tracy-McGrady,32,2004-11-20
Yao-Ming,10,2004-11-20
Antawn-Jamison,27,2004-11-20
Gilbert-Arenas,7,2004-11-20
Kevin-Garnett,20,2004-11-20
Paul-Pierce,17,2004-11-21
Ray-Allen,21,2004-11-21
Carmelo-Anthony,21,2004-11-21
Dirk-Nowitzki,11,2004-11-21
Amar'e-Stoudemire,33,2004-11-21
Kobe-Bryant,29,2004-11-21
Dwyane-Wade,25,2004-11-21
Shaquille-O'Neal,19,2004-11-21
Stephon-Marbury,12,2004-11-21
LeBron-James,13,2004-11-21
Tracy-McGrady,16,2004-11-21
Yao-Ming,19,2004-11-21
Chris-Webber,18,2004-11-21
Michael-Redd,16,2004-11-21
Chris-Bosh,20,2004-11-21
Vince-Carter,4,2004-11-21
Tim-Duncan,26,2004-11-21
Kevin-Garnett,21,2004-11-22
Tim-Duncan,26,2004-11-22
Amar'e-Stoudemire,21,2004-11-22
Carmelo-Anthony,9,2004-11-23
Paul-Pierce,20,2004-11-23
Kobe-Bryant,30,2004-11-23
Michael-Redd,6,2004-11-23
Dwyane-Wade,19,2004-11-23
Shaquille-O'Neal,17,2004-11-23
Ray-Allen,24,2004-11-23
Kevin-Garnett,16,2004-11-23
Stephon-Marbury,16,2004-11-23
Chris-Webber,11,2004-11-23
Tracy-McGrady,25,2004-11-23
Yao-Ming,29,2004-11-23
Antawn-Jamison,28,2004-11-23
Gilbert-Arenas,26,2004-11-23
Chris-Bosh,15,2004-11-23
Vince-Carter,25,2004-11-23
Dwyane-Wade,31,2004-11-24
Shaquille-O'Neal,21,2004-11-24
LeBron-James,43,2004-11-24
Ray-Allen,20,2004-11-24
Allen-Iverson,28,2004-11-24
Paul-Pierce,22,2004-11-24
Amar'e-Stoudemire,16,2004-11-24
Michael-Redd,22,2004-11-24
Tim-Duncan,27,2004-11-24
Dirk-Nowitzki,23,2004-11-24
Chris-Bosh,11,2004-11-24
Vince-Carter,22,2004-11-24
Stephon-Marbury,25,2004-11-24
Kevin-Garnett,23,2004-11-25
LeBron-James,20,2004-11-26
Paul-Pierce,25,2004-11-26
Dirk-Nowitzki,23,2004-11-26
Tim-Duncan,23,2004-11-26
Carmelo-Anthony,24,2004-11-26
Dwyane-Wade,17,2004-11-26
Shaquille-O'Neal,24,2004-11-26
Chris-Webber,22,2004-11-26
Kobe-Bryant,40,2004-11-26
Kevin-Garnett,26,2004-11-26
Allen-Iverson,28,2004-11-26
Antawn-Jamison,27,2004-11-26
Gilbert-Arenas,23,2004-11-26
Amar'e-Stoudemire,14,2004-11-26
Ray-Allen,19,2004-11-26
Tracy-McGrady,17,2004-11-26
Yao-Ming,9,2004-11-26
LeBron-James,26,2004-11-27
Carmelo-Anthony,8,2004-11-27
Tracy-McGrady,14,2004-11-27
Yao-Ming,8,2004-11-27
Dirk-Nowitzki,32,2004-11-27
Michael-Redd,29,2004-11-27
Stephon-Marbury,18,2004-11-27
Chris-Bosh,13,2004-11-27
Vince-Carter,19,2004-11-27
Allen-Iverson,27,2004-11-27
Tim-Duncan,12,2004-11-27
Kobe-Bryant,20,2004-11-28
Shaquille-O'Neal,21,2004-11-28
Dwyane-Wade,25,2004-11-28
Paul-Pierce,17,2004-11-28
Kevin-Garnett,28,2004-11-28
Chris-Webber,25,2004-11-28
Ray-Allen,19,2004-11-28
Antawn-Jamison,15,2004-11-28
Gilbert-Arenas,27,2004-11-28
Vince-Carter,26,2004-11-28
Chris-Bosh,4,2004-11-28
LeBron-James,22,2004-11-29
Paul-Pierce,24,2004-11-29
Stephon-Marbury,32,2004-11-30
Tim-Duncan,20,2004-11-30
Dirk-Nowitzki,21,2004-11-30
Yao-Ming,19,2004-11-30
Tracy-McGrady,16,2004-11-30
Chris-Webber,22,2004-11-30
Chris-Bosh,12,2004-11-30
Vince-Carter,5,2004-11-30
Dwyane-Wade,22,2004-11-30
Shaquille-O'Neal,34,2004-11-30
Kobe-Bryant,20,2004-11-30
Michael-Redd,8,2004-11-30
Ray-Allen,21,2004-11-30
Amar'e-Stoudemire,29,2004-11-30
Paul-Pierce,23,2004-12-01
Michael-Redd,23,2004-12-01
Kobe-Bryant,28,2004-12-01
Kevin-Garnett,17,2004-12-01
Chris-Webber,12,2004-12-01
Stephon-Marbury,26,2004-12-01
Vince-Carter,21,2004-12-01
Chris-Bosh,9,2004-12-01
Amar'e-Stoudemire,21,2004-12-01
LeBron-James,15,2004-12-01
Tim-Duncan,24,2004-12-01
Allen-Iverson,14,2004-12-01
Ray-Allen,38,2004-12-01
Gilbert-Arenas,30,2004-12-01
Antawn-Jamison,18,2004-12-01
Dirk-Nowitzki,53,2004-12-02
Tracy-McGrady,48,2004-12-02
Yao-Ming,13,2004-12-02
LeBron-James,17,2004-12-02
Carmelo-Anthony,14,2004-12-02
Gilbert-Arenas,13,2004-12-03
Antawn-Jamison,13,2004-12-03
Paul-Pierce,20,2004-12-03
Vince-Carter,12,2004-12-03
Chris-Bosh,13,2004-12-03
Dwyane-Wade,15,2004-12-03
Shaquille-O'Neal,18,2004-12-03
Kobe-Bryant,10,2004-12-03
Allen-Iverson,25,2004-12-03
Stephon-Marbury,28,2004-12-03
Kevin-Garnett,23,2004-12-03
Amar'e-Stoudemire,28,2004-12-03
Chris-Webber,29,2004-12-03
Tim-Duncan,18,2004-12-03
Stephon-Marbury,10,2004-12-04
LeBron-James,27,2004-12-04
Chris-Bosh,12,2004-12-04
Dirk-Nowitzki,30,2004-12-04
Carmelo-Anthony,28,2004-12-04
Dwyane-Wade,26,2004-12-04
Shaquille-O'Neal,12,2004-12-04
Tracy-McGrady,17,2004-12-04
Yao-Ming,20,2004-12-04
Allen-Iverson,20,2004-12-04
Kevin-Garnett,22,2004-12-04
Tim-Duncan,20,2004-12-04
Michael-Redd,15,2004-12-04
Ray-Allen,14,2004-12-04
Antawn-Jamison,14,2004-12-04
Gilbert-Arenas,34,2004-12-04
Amar'e-Stoudemire,19,2004-12-05
Chris-Webber,18,2004-12-05
Paul-Pierce,16,2004-12-05
Allen-Iverson,36,2004-12-06
Tim-Duncan,12,2004-12-06
Dirk-Nowitzki,27,2004-12-06
Carmelo-Anthony,28,2004-12-06
Paul-Pierce,26,2004-12-06
Chris-Bosh,15,2004-12-06
Vince-Carter,22,2004-12-06
Dwyane-Wade,23,2004-12-06
Shaquille-O'Neal,21,2004-12-06
LeBron-James,27,2004-12-07
Tracy-McGrady,18,2004-12-07
Yao-Ming,21,2004-12-07
Michael-Redd,28,2004-12-07
Stephon-Marbury,9,2004-12-07
Dirk-Nowitzki,34,2004-12-07
Kevin-Garnett,32,2004-12-07
Amar'e-Stoudemire,33,2004-12-07
LeBron-James,19,2004-12-08
Chris-Bosh,6,2004-12-08
Vince-Carter,5,2004-12-08
Amar'e-Stoudemire,23,2004-12-08
Kobe-Bryant,20,2004-12-08
Dwyane-Wade,17,2004-12-08
Shaquille-O'Neal,18,2004-12-08
Michael-Redd,16,2004-12-08
Stephon-Marbury,22,2004-12-08
Kevin-Garnett,19,2004-12-08
Allen-Iverson,14,2004-12-08
Ray-Allen,29,2004-12-08
Tim-Duncan,39,2004-12-08
Carmelo-Anthony,23,2004-12-08
Gilbert-Arenas,28,2004-12-08
Antawn-Jamison,27,2004-12-08
Ray-Allen,22,2004-12-09
Dirk-Nowitzki,27,2004-12-09
Tracy-McGrady,33,2004-12-09
Yao-Ming,27,2004-12-09
Tim-Duncan,26,2004-12-09
Paul-Pierce,6,2004-12-09
Allen-Iverson,22,2004-12-10
Dwyane-Wade,26,2004-12-10
Shaquille-O'Neal,20,2004-12-10
Michael-Redd,21,2004-12-10
Kevin-Garnett,35,2004-12-10
Chris-Webber,25,2004-12-10
Amar'e-Stoudemire,36,2004-12-10
Carmelo-Anthony,28,2004-12-10
Chris-Bosh,6,2004-12-10
Antawn-Jamison,25,2004-12-10
Gilbert-Arenas,20,2004-12-10
Stephon-Marbury,18,2004-12-10
Kevin-Garnett,16,2004-12-11
Dirk-Nowitzki,22,2004-12-11
Tracy-McGrady,15,2004-12-11
Yao-Ming,13,2004-12-11
Chris-Webber,26,2004-12-11
Kobe-Bryant,37,2004-12-11
Tim-Duncan,34,2004-12-11
LeBron-James,23,2004-12-11
Paul-Pierce,22,2004-12-11
Ray-Allen,16,2004-12-11
Kobe-Bryant,23,2004-12-12
Stephon-Marbury,25,2004-12-12
Carmelo-Anthony,26,2004-12-12
Allen-Iverson,40,2004-12-12
Michael-Redd,28,2004-12-12
Shaquille-O'Neal,20,2004-12-12
Dwyane-Wade,20,2004-12-12
Chris-Bosh,15,2004-12-12
Gilbert-Arenas,16,2004-12-12
Antawn-Jamison,17,2004-12-12
Dirk-Nowitzki,21,2004-12-13
Paul-Pierce,33,2004-12-13
LeBron-James,31,2004-12-13
Shaquille-O'Neal,40,2004-12-13
Dwyane-Wade,0,2004-12-13
Antawn-Jamison,12,2004-12-13
Gilbert-Arenas,18,2004-12-13
Amar'e-Stoudemire,21,2004-12-13
Dirk-Nowitzki,13,2004-12-14
Chris-Webber,23,2004-12-14
Michael-Redd,20,2004-12-14
Kevin-Garnett,19,2004-12-14
Stephon-Marbury,12,2004-12-14
Allen-Iverson,31,2004-12-14
Carmelo-Anthony,29,2004-12-14
Ray-Allen,26,2004-12-14
Kobe-Bryant,35,2004-12-14
Carmelo-Anthony,25,2004-12-15
Paul-Pierce,31,2004-12-15
LeBron-James,25,2004-12-15
Tracy-McGrady,25,2004-12-15
Yao-Ming,23,2004-12-15
Stephon-Marbury,18,2004-12-15
Amar'e-Stoudemire,19,2004-12-15
Tim-Duncan,24,2004-12-15
Chris-Bosh,24,2004-12-15
Kevin-Garnett,23,2004-12-15
Dwyane-Wade,29,2004-12-15
Shaquille-O'Neal,13,2004-12-15
Gilbert-Arenas,22,2004-12-15
Antawn-Jamison,26,2004-12-15
Michael-Redd,22,2004-12-16
LeBron-James,11,2004-12-16
Kobe-Bryant,31,2004-12-16
Chris-Webber,20,2004-12-16
Paul-Pierce,13,2004-12-17
Tracy-McGrady,27,2004-12-17
Yao-Ming,15,2004-12-17
Chris-Bosh,13,2004-12-17
Gilbert-Arenas,37,2004-12-17
Antawn-Jamison,22,2004-12-17
Kobe-Bryant,36,2004-12-17
Shaquille-O'Neal,20,2004-12-17
Dwyane-Wade,25,2004-12-17
Carmelo-Anthony,14,2004-12-17
Kevin-Garnett,28,2004-12-17
Tim-Duncan,19,2004-12-17
Stephon-Marbury,27,2004-12-17
Allen-Iverson,24,2004-12-17
Amar'e-Stoudemire,20,2004-12-17
Ray-Allen,32,2004-12-17
Tracy-McGrady,29,2004-12-18
